이름,id,대분류,소분류,재료,건강정보,조회수,link
냉숙주소면,1989673,48162,48198,"['물', '후춧가루', '대파', '숙주', '청양고추', '참기름', '국간장', '겨자', '소면', '소금', '고춧가루', '마늘', '깨소금']","['항암', '고혈압', '관절염']","1,538",/entry.nhn?docId=1989673&cid=48162&categoryId=48198
칼국수 두루치기,1992919,48162,48198,"['고추장', '후춧가루', '멸치육수', '미더덕', '참기름', '붉은고추', '고추기름', '새우', '대파', '양념', '청양고추', '칼국수', '고춧가루', '주꾸미', '애호박', '맛술', '양파', '마늘', '굴소스', '깨소금']","['항암', '고혈압', '관절염']",996,/entry.nhn?docId=1992919&cid=48162&categoryId=48198
김치메밀쟁반,1989090,48162,48198,"['고추장', '콩나물', '당근', '초고추장양념', '설탕', '메밀면', '통깨', '참기름', '오이', '간장', '물엿', '고춧가루', '배즙', '양파즙', '쑥갓', '배추김치', '미나리', '맛술', '식초', '소금', '깨소금']","['항암', '고혈압']",966,/entry.nhn?docId=1989090&cid=48162&categoryId=48198
비빔냉면,5678495,48162,48198,"['배', '겨자장', '계란', '식초', '오이', '무', '냉면용']",[],469,/entry.nhn?docId=5678495&cid=48162&categoryId=48198
녹차깨국시,1989671,48162,48198,"['물', '우유', '참치액', '달걀지단', '참깨', '잎녹차', '소금', '소면', '오이', '실고추']",['관절염'],203,/entry.nhn?docId=1989671&cid=48162&categoryId=48198
명월관 냉면  부인필지,5706686,48162,48198,"['배', '꿀', '동치미무', '달걀', '메밀국수', '유자', '식초', '동치미', '돼지고기', '잣']",[],118,/entry.nhn?docId=5706686&cid=48162&categoryId=48198
만두,5682877,48162,48199,"['물', '밑간양념간장', '부추', '후춧가루', '시판냉동만두피', '다진소고기', '두부', '숙주', '밀가루', '식초', '소금', '참기름', '다진마늘', '고춧가루', '다진파', '간장', '덧가루용밀가루']","['항암', '관절염']","9,258",/entry.nhn?docId=5682877&cid=48162&categoryId=48199
딤섬,1988179,48162,48199,"['냄새제거', '새우', '후춧가루', '치킨파우더', '만두피지름', '생강', '만두피', '소금', '돼지고기', '청주']",[],"78,616",/entry.nhn?docId=1988179&cid=48162&categoryId=48199
입쌀밴새멥쌀만두  송편처럼 쫄깃한 첫맛 입안에 감도는 만두소의 풍성함,5667964,48162,48199,"['찌는물', '무', '익반죽할물', '후춧가루', '식용유', '소금', '참기름', '양파', '다진파', '쇠고기']",['고혈압'],"7,853",/entry.nhn?docId=5667964&cid=48162&categoryId=48199
새우만두 딤섬,1991960,48162,48199,"['물', '후춧가루', '새우살', '양념', '미나리', '밀가루', '참기름', '만두피', '만두소', '마른표고버섯', '소금', '다진마늘', '깨소금', '숙주나물', '다진파', '닭가슴살', '쇠고기', '두부']","['고혈압', '관절염']","45,893",/entry.nhn?docId=1991960&cid=48162&categoryId=48199
야채 만두,1992418,48162,48199,"['후춧가루', '당근', '라이스페이퍼', '참기름', '다진마늘', '붉은고추', '간장', '물', '양념', '청주', '부추', '마른표고버섯', '양파', '마늘', '굴소스', '식용유', '셀러리', '목이버섯', '청경채', '소금', '녹말물']","['항암', '고혈압', '관절염']","36,725",/entry.nhn?docId=1992418&cid=48162&categoryId=48199
탕수만두,1988298,48162,48199,"['식용유', '파인애플', '만두', '설탕', '목이버섯', '식초', '탕수소스', '녹말물', '청피망', '양파', '홍피망', '간장']",['고혈압'],"61,494",/entry.nhn?docId=1988298&cid=48162&categoryId=48199
비빔만두,1988223,48162,48199,"['적채', '가지맛의주스로대체할수', '당근', '만두', '양배추', '설탕', '깻잎', '오렌지주스', '통깨', '식초', '포도주스등', '참기름', '오이', '양념장']","['항암', '고혈압']","188,261",/entry.nhn?docId=1988223&cid=48162&categoryId=48199
만두,1988360,48162,48199,"['물', '대파', '후추', '만두피', '만두소', '소금', '참기름', '돼지고기', '마늘', '두부']","['항암', '고혈압', '관절염']","173,636",/entry.nhn?docId=1988360&cid=48162&categoryId=48199
김치만두,1988693,48162,48199,"['배추김치', '물', '굴', '메밀가루', '들기름', '찹쌀가루', '밀가루']",[],"110,600",/entry.nhn?docId=1988693&cid=48162&categoryId=48199
배추 만두,1992956,48162,48199,"['다진생강', '후춧가루', '간것', '숙주', '김치', '돼지고기간것', '참기름', '식초', '다진실파', '만두소', '소금', '배추잎', '맛술', '초간장', '간장', '두부']","['항암', '관절염']","15,804",/entry.nhn?docId=1992956&cid=48162&categoryId=48199
고기만두,1988257,48162,48199,"['애호박', '당면', '깨소금', '부추', '후춧가루', '대파', '달걀', '부추로제철야채를넣으면', '마늘', '만두피', '호박', '소금', '참기름', '돼지고기', '숙주나물', '양파', '쇠고기', '두부']","['항암', '고혈압', '관절염']","182,310",/entry.nhn?docId=1988257&cid=48162&categoryId=48199
편수,955936,48162,48199,"['육수', '후춧가루', '숙주', '설탕', '참기름', '다진마늘', '물', '대파', '애호박', '통후추', '양파', '다진파', '마늘', '만두피밀가루', '건표고', '식용유', '식초', '소금', '잣', '깨소금']","['항암', '고혈압', '관절염']","22,030",/entry.nhn?docId=955936&cid=48162&categoryId=48199
언감자밴새언감자만두  언감자로 만든 겨울 별미,5667944,48162,48199,"['찌는물', '후춧가루', '익반죽할물', '식용유', '멥쌀가루', '양배추', '김치', '소금', '참기름', '양파', '다진파', '감자']","['항암', '고혈압']","3,013",/entry.nhn?docId=5667944&cid=48162&categoryId=48199
튀김만두,1988343,48162,48199,"['후춧가루', '부추로제철야채를넣으면', '호박', '참기름', '당면', '대파', '만두피', '만두소', '숙주나물', '쇠고기', '애호박', '부추', '돼지고기', '양파', '마늘', '달걀', '식용유', '소금', '깨소금']","['항암', '고혈압', '관절염']","41,472",/entry.nhn?docId=1988343&cid=48162&categoryId=48199
사찰만두,1991939,48162,48199,"['시금치', '후춧가루', '당근', '김장김치', '잣', '만두피', '표고버섯', '숙주나물', '간장', '두부']","['항암', '고혈압', '관절염']","21,620",/entry.nhn?docId=1991939&cid=48162&categoryId=48199
변시만두  음식방문,5706740,48162,48199,"['물', '청장', '닭', '마늘', '생강', '잣', '파']","['항암', '고혈압', '관절염']",414,/entry.nhn?docId=5706740&cid=48162&categoryId=48199
채소 비빔 군만두,1991394,48162,48199,"['고추장', '깨소금', '콩나물', '당근', '식용유', '양배추', '설탕', '올리고당', '식초', '군만두', '참기름', '다진마늘', '오이', '고춧가루', '다진파', '간장']","['항암', '고혈압']","26,937",/entry.nhn?docId=1991394&cid=48162&categoryId=48199
감자 막갈이 만두  투박하고 구수한 맛,5668083,48162,48199,"['다진돼지고기', '당면', '마른새우', '부추', '후춧가루', '녹말', '양배추', '소금', '참기름', '다진마늘', '다진파', '감자', '두부']","['항암', '고혈압', '관절염']",766,/entry.nhn?docId=5668083&cid=48162&categoryId=48199
라비올리,1991511,48162,48199,"['올리브오일', '후춧가루', '달걀', '소스와', '밀가루', '표고버섯', '다진이텔리언파슬리', '파르미자노치즈', '마늘']","['항암', '고혈압', '관절염']","24,559",/entry.nhn?docId=1991511&cid=48162&categoryId=48199
물만두,1988256,48162,48199,"['굴소스', '물', '부추', '대파', '식용유', '설탕', '후추', '밀가루', '생강', '간장소스', '식초', '소금', '참기름', '돼지고기', '청주']",['항암'],"69,721",/entry.nhn?docId=1988256&cid=48162&categoryId=48199
냉동만두를 이용한 라비올리,1992205,48162,48199,"['올리브오일', '토마토소스', '육수', '후춧가루', '다진토마토', '토마토', '설탕', '월계수잎', '다진', '다진마늘', '냉동만두', '바질', '토마토케첩', '다진양파', '레드와인']","['항암', '고혈압', '당뇨']","14,835",/entry.nhn?docId=1992205&cid=48162&categoryId=48199
파만두,955992,48162,48199,"['육수', '후춧가루', '다진파', '달걀', '흰살생선', '설탕', '밀가루', '참기름', '식초', '쇠고기', '다진마늘', '깨소금', '굵은', '무', '조갯살']",[],"6,677",/entry.nhn?docId=955992&cid=48162&categoryId=48199
손만두,1991027,48162,48199,"['양조간장', '후춧가루', '숙주', '표고버섯', '참기름', '물', '만두피', '만두소', '청주', '쇠고기', '부추', '중력분', '만두소양념', '돼지고기', '마늘', '두부', '달걀', '생강', '소금', '파']","['항암', '고혈압', '관절염']","84,708",/entry.nhn?docId=1991027&cid=48162&categoryId=48199
깐풍만두,1991223,48162,48199,"['굴소스', '물', '당면', '깐풍소스', '마른고추', '포도씨유', '설탕', '후추', '참기름', '식초', '군만두', '소금', '노란피망', '물녹말', '청피망', '양파', '마늘', '간장']","['항암', '고혈압', '관절염']","37,104",/entry.nhn?docId=1991223&cid=48162&categoryId=48199
규아상,955935,48162,48199,"['만두피밀가루', '물', '육수', '건표고', '후춧가루', '식용유', '설탕', '담쟁이잎', '식초', '소금', '참기름', '다진마늘', '오이', '잣', '다진파', '깨소금']",[],"22,226",/entry.nhn?docId=955935&cid=48162&categoryId=48199
잡채 비빔만두,1992961,48162,48199,"['고추장', '잡채', '당근', '식용유', '양배추', '설탕', '깻잎', '물엿', '통깨', '만두피', '파프리카', '식초', '비빔장', '참기름', '오이']","['항암', '고혈압']","18,147",/entry.nhn?docId=1992961&cid=48162&categoryId=48199
감자막가리만두,956046,48162,48199,"['감자녹말', '물', '부추', '후춧가루', '설탕', '식초', '소금', '참기름', '다진마늘', '돼지고기', '다진파', '감자', '깨소금']","['항암', '고혈압']","10,073",/entry.nhn?docId=956046&cid=48162&categoryId=48199
데리야키 소스를 넣어 만든 찜만두,1992370,48162,48199,"['당면', '부추', '다진마늘', '후춧가루', '데리야키소스', '설탕', '물엿', '만두피', '표고버섯', '맛술', '붉은고추', '돼지고기', '양파', '다진파', '간장']","['항암', '고혈압']","1,887",/entry.nhn?docId=1992370&cid=48162&categoryId=48199
부추납작만두,1990098,48162,48199,"['물', '부추', '후춧가루', '흰만두피', '고기양념', '다진김치', '설탕', '밀가루', '부추만두피', '소금', '참기름', '다진마늘', '돼지고기', '부추즙', '깨소금']",['항암'],"41,796",/entry.nhn?docId=1990098&cid=48162&categoryId=48199
도토리밴새도토리만두  백두산의 산나물을 소로 이용하는,5667943,48162,48199,"['찌는물', '후춧가루', '익반죽할물', '식용유', '산나물', '참기름', '오갈피', '소금', '양파', '다진파']",['고혈압'],"1,944",/entry.nhn?docId=5667943&cid=48162&categoryId=48199
물밴새물만두  처갓집에 온 사위에게 빚게하는,5667967,48162,48199,"['튀하는물', '다진생강', '후춧가루', '식용유', '셀러리', '사골육수', '반죽할물', '다진대파', '소금', '참기름', '다진마늘', '돼지고기', '삶는물', '간장']",[],"1,164",/entry.nhn?docId=5667967&cid=48162&categoryId=48199
만두  시의전서,5706698,48162,48199,"['배추김치', '무', '꿩고기', '숙주', '소고기', '미나리', '고기장국', '돼지고기', '잣', '닭고기', '두부']","['고혈압', '관절염']",684,/entry.nhn?docId=5706698&cid=48162&categoryId=48199
부추 물만두,1992812,48162,48199,"['양념간장', '물', '다진돼지고기', '부추', '후춧가루', '시판용만두피', '생강', '식초', '표고버섯', '소금', '참깨', '다진마늘', '맛술', '다진파', '마늘', '간장']","['항암', '고혈압', '관절염']","6,121",/entry.nhn?docId=1992812&cid=48162&categoryId=48199
당근다진새우편수,1989875,48162,48199,"['당근', '새우살', '셀러리', '마늘', '만두피', '소금', '양파', '파']","['항암', '고혈압', '관절염']","2,619",/entry.nhn?docId=1989875&cid=48162&categoryId=48199
겸절병   주방문,5706750,48162,48199,"['녹말가루', '식용유', '메밀가루', '밀가루', '끓는물', '소금']",[],370,/entry.nhn?docId=5706750&cid=48162&categoryId=48199
짜조,1991517,48162,48199,"['부추', '후춧가루', '숙주', '칵테일새우', '만두피', '소금', '돼지고기']",['항암'],"67,623",/entry.nhn?docId=1991517&cid=48162&categoryId=48199
김치 군만두,1624611,48162,48199,"['배추김치', '물', '녹말가루', '후춧가루', '대파', '라유', '후춧가루약간초간장간장', '설탕', '양념소금', '만두피', '식초', '소금', '참기름', '청주', '두부']",['관절염'],"34,900",/entry.nhn?docId=1624611&cid=48162&categoryId=48199
채소 찜만두,1992768,48162,48199,"['무말랭이', '두부', '김치', '호박', '마른표고버섯', '참기름', '깨소금', '간장', '호박고지']","['항암', '관절염']","6,960",/entry.nhn?docId=1992768&cid=48162&categoryId=48199
규아상,1990110,48162,48199,"['깨소금', '고기양념', '마른', '설탕', '만두피', '간장', '참기름', '다진마늘', '오이', '잣', '다진파', '쇠고기']",[],"3,149",/entry.nhn?docId=1990110&cid=48162&categoryId=48199
물만두,1989929,48162,48199,"['다진돼지고기', '부추', '대파', '후추', '밀가루', '생강', '만두피', '찬물', '소금', '참기름', '돼지고기', '만두속', '청주', '간장']",['항암'],"21,366",/entry.nhn?docId=1989929&cid=48162&categoryId=48199
꽃만두,1992183,48162,48199,"['새우', '후춧가루', '설탕', '석이버섯', '달걀노른자', '고명', '만두피', '파슬리', '참기름', '붉은고추', '중국부추']",[],"19,325",/entry.nhn?docId=1992183&cid=48162&categoryId=48199
물만두,1992058,48162,48199,"['물', '다진돼지고기', '부추', '다진생강', '후춧가루', '돼지고기', '식용유', '설탕', '밀가루', '식초', '소금', '참기름', '다진마늘', '속', '고운고춧가루', '청주', '간장', '초간장']",['항암'],"3,966",/entry.nhn?docId=1992058&cid=48162&categoryId=48199
두 가지색 만두,1992083,48162,48199,"['양송이버섯', '물', '시금치', '후춧가루', '밀가루', '호박', '식초', '표고버섯', '소금', '참기름', '간장', '풋고추', '양파', '만두소', '단호박', '깨소금', '초간장']","['항암', '고혈압']","1,911",/entry.nhn?docId=1992083&cid=48162&categoryId=48199
